,drug,disease,label
8850,64.0,204.0,1.0
8851,147.0,141.0,1.0
8852,65.0,148.0,1.0
8853,147.0,400.0,1.0
8854,70.0,515.0,1.0
8855,53.0,488.0,1.0
8856,83.0,62.0,1.0
8857,60.0,111.0,1.0
8858,182.0,207.0,1.0
8859,123.0,165.0,1.0
8860,177.0,51.0,1.0
8861,164.0,304.0,1.0
8862,248.0,445.0,1.0
8863,117.0,253.0,1.0
8864,228.0,196.0,1.0
8865,229.0,177.0,1.0
8866,96.0,25.0,1.0
8867,258.0,320.0,1.0
8868,67.0,146.0,1.0
8869,144.0,70.0,1.0
8870,223.0,492.0,1.0
8871,100.0,536.0,1.0
8872,132.0,62.0,1.0
8873,51.0,442.0,1.0
8874,105.0,113.0,1.0
8875,22.0,45.0,1.0
8876,197.0,402.0,1.0
8877,153.0,222.0,1.0
8878,130.0,313.0,1.0
8879,101.0,91.0,1.0
8880,144.0,399.0,1.0
8881,156.0,225.0,1.0
8882,114.0,67.0,1.0
8883,130.0,437.0,1.0
8884,49.0,1.0,1.0
8885,159.0,97.0,1.0
8886,177.0,28.0,1.0
8887,227.0,372.0,1.0
8888,218.0,46.0,1.0
8889,223.0,400.0,1.0
8890,156.0,410.0,1.0
8891,217.0,251.0,1.0
8892,211.0,31.0,1.0
8893,141.0,73.0,1.0
8894,102.0,261.0,1.0
8895,130.0,233.0,1.0
8896,160.0,482.0,1.0
8897,114.0,585.0,1.0
8898,165.0,150.0,1.0
8899,226.0,20.0,1.0
8900,225.0,69.0,1.0
8901,224.0,184.0,1.0
8902,139.0,407.0,1.0
8903,147.0,22.0,1.0
8904,74.0,284.0,1.0
8905,160.0,173.0,1.0
8906,116.0,553.0,1.0
8907,78.0,22.0,1.0
8908,162.0,58.0,1.0
8909,57.0,419.0,1.0
8910,16.0,371.0,1.0
8911,48.0,158.0,1.0
8912,237.0,160.0,1.0
8913,145.0,241.0,1.0
8914,243.0,91.0,1.0
8915,157.0,129.0,1.0
8916,223.0,116.0,1.0
8917,17.0,251.0,1.0
8918,147.0,367.0,1.0
8919,65.0,230.0,1.0
8920,183.0,438.0,1.0
8921,193.0,133.0,1.0
8922,81.0,216.0,1.0
8923,42.0,475.0,1.0
8924,242.0,0.0,1.0
8925,64.0,311.0,1.0
8926,262.0,102.0,1.0
8927,79.0,470.0,1.0
8928,130.0,164.0,1.0
8929,58.0,97.0,1.0
8930,120.0,287.0,1.0
8931,224.0,250.0,1.0
8932,227.0,499.0,1.0
8933,91.0,12.0,1.0
8934,155.0,89.0,1.0
8935,71.0,117.0,1.0
8936,11.0,114.0,1.0
8937,104.0,157.0,1.0
8938,82.0,35.0,1.0
8939,183.0,63.0,1.0
8940,60.0,244.0,1.0
8941,156.0,199.0,1.0
8942,102.0,253.0,1.0
8943,82.0,262.0,1.0
8944,259.0,470.0,1.0
8945,219.0,112.0,1.0
8946,218.0,183.0,1.0
8947,63.0,100.0,1.0
8948,56.0,238.0,1.0
8949,125.0,272.0,1.0
8950,199.0,4.0,1.0
8951,79.0,504.0,1.0
8952,164.0,250.0,1.0
8953,64.0,36.0,1.0
8954,172.0,143.0,1.0
8955,49.0,131.0,1.0
8956,130.0,225.0,1.0
8957,120.0,467.0,1.0
8958,194.0,22.0,1.0
8959,159.0,557.0,1.0
8960,59.0,92.0,1.0
8961,176.0,100.0,1.0
8962,56.0,241.0,1.0
8963,79.0,384.0,1.0
8964,140.0,282.0,1.0
8965,94.0,310.0,1.0
8966,233.0,19.0,1.0
8967,162.0,467.0,1.0
8968,130.0,253.0,1.0
8969,14.0,58.0,1.0
8970,149.0,179.0,1.0
8971,100.0,138.0,1.0
8972,117.0,40.0,1.0
8973,22.0,215.0,1.0
8974,180.0,226.0,1.0
8975,133.0,431.0,1.0
8976,155.0,65.0,1.0
8977,32.0,142.0,1.0
8978,51.0,58.0,1.0
8979,147.0,65.0,1.0
8980,71.0,563.0,1.0
8981,129.0,586.0,1.0
8982,199.0,18.0,1.0
8983,82.0,569.0,1.0
8984,242.0,371.0,1.0
8985,153.0,232.0,1.0
8986,82.0,521.0,1.0
8987,150.0,404.0,1.0
8988,158.0,131.0,1.0
8989,223.0,399.0,1.0
8990,238.0,486.0,1.0
8991,255.0,145.0,1.0
8992,229.0,39.0,1.0
8993,164.0,131.0,1.0
8994,82.0,92.0,1.0
8995,45.0,97.0,1.0
8996,259.0,231.0,1.0
8997,145.0,186.0,1.0
8998,224.0,511.0,1.0
8999,203.0,168.0,1.0
9000,211.0,4.0,1.0
9001,182.0,133.0,1.0
9002,105.0,57.0,1.0
9003,189.0,133.0,1.0
9004,143.0,413.0,1.0
9005,224.0,143.0,1.0
9006,160.0,490.0,1.0
9007,110.0,66.0,1.0
9008,168.0,126.0,1.0
9009,116.0,537.0,1.0
9010,22.0,432.0,1.0
9011,23.0,251.0,1.0
9012,208.0,565.0,1.0
9013,198.0,203.0,1.0
9014,257.0,579.0,1.0
9015,242.0,356.0,1.0
9016,50.0,21.0,1.0
9017,140.0,146.0,1.0
9018,262.0,89.0,1.0
9019,182.0,256.0,1.0
9020,210.0,59.0,1.0
9021,90.0,201.0,1.0
9022,75.0,364.0,1.0
9023,56.0,222.0,1.0
9024,207.0,54.0,1.0
9025,17.0,133.0,1.0
9026,209.0,438.0,1.0
9027,82.0,142.0,1.0
9028,194.0,147.0,1.0
9029,130.0,331.0,1.0
9030,216.0,186.0,1.0
9031,17.0,217.0,1.0
9032,150.0,589.0,1.0
9033,218.0,27.0,1.0
9034,134.0,461.0,1.0
9035,220.0,527.0,1.0
9036,129.0,201.0,1.0
9037,123.0,164.0,1.0
9038,91.0,462.0,1.0
9039,60.0,538.0,1.0
9040,164.0,423.0,1.0
9041,177.0,427.0,1.0
9042,51.0,332.0,1.0
9043,84.0,238.0,1.0
9044,5.0,213.0,1.0
9045,132.0,420.0,1.0
9046,88.0,401.0,1.0
9047,218.0,301.0,1.0
9048,148.0,33.0,1.0
9049,218.0,582.0,1.0
9050,197.0,77.0,1.0
9051,1.0,22.0,1.0
9052,130.0,130.0,1.0
9053,209.0,397.0,1.0
9054,160.0,105.0,1.0
9055,257.0,219.0,1.0
9056,88.0,186.0,1.0
9057,11.0,152.0,1.0
9058,118.0,189.0,1.0
9059,82.0,415.0,1.0
9060,22.0,175.0,1.0
9061,123.0,491.0,1.0
9062,117.0,542.0,1.0
9063,248.0,63.0,1.0
9064,87.0,175.0,1.0
9065,207.0,10.0,1.0
9066,6.0,125.0,1.0
9067,1.0,31.0,1.0
9068,234.0,7.0,1.0
9069,207.0,251.0,1.0
9070,97.0,391.0,1.0
9071,183.0,337.0,1.0
9072,165.0,256.0,1.0
9073,56.0,281.0,1.0
9074,77.0,116.0,1.0
9075,199.0,469.0,1.0
9076,89.0,138.0,1.0
9077,223.0,111.0,1.0
9078,63.0,186.0,1.0
9079,175.0,10.0,1.0
9080,177.0,113.0,1.0
9081,147.0,194.0,1.0
9082,114.0,147.0,1.0
9083,188.0,92.0,1.0
9084,170.0,89.0,1.0
9085,105.0,128.0,1.0
9086,35.0,61.0,1.0
9087,52.0,156.0,1.0
9088,255.0,502.0,1.0
9089,65.0,253.0,1.0
9090,9.0,279.0,1.0
9091,202.0,24.0,1.0
9092,224.0,485.0,1.0
9093,256.0,112.0,1.0
9094,158.0,66.0,1.0
9095,248.0,265.0,1.0
9096,223.0,57.0,1.0
9097,58.0,57.0,1.0
9098,65.0,106.0,1.0
9099,65.0,427.0,1.0
9100,97.0,231.0,1.0
9101,223.0,212.0,1.0
9102,42.0,217.0,1.0
9103,223.0,413.0,1.0
9104,116.0,437.0,1.0
9105,75.0,174.0,1.0
9106,232.0,23.0,1.0
9107,250.0,133.0,1.0
9108,84.0,365.0,1.0
9109,84.0,36.0,1.0
9110,187.0,8.0,1.0
9111,136.0,5.0,1.0
9112,56.0,354.0,1.0
9113,82.0,247.0,1.0
9114,191.0,295.0,1.0
9115,67.0,59.0,1.0
9116,192.0,365.0,1.0
9117,56.0,545.0,1.0
9118,215.0,146.0,1.0
9119,53.0,277.0,1.0
9120,165.0,126.0,1.0
9121,82.0,239.0,1.0
9122,108.0,261.0,1.0
9123,155.0,241.0,1.0
9124,256.0,418.0,1.0
9125,56.0,541.0,1.0
9126,89.0,186.0,1.0
9127,69.0,222.0,1.0
9128,108.0,374.0,1.0
9129,259.0,157.0,1.0
9130,128.0,484.0,1.0
9131,10.0,303.0,1.0
9132,84.0,433.0,1.0
9133,117.0,120.0,1.0
9134,178.0,533.0,1.0
9135,114.0,346.0,1.0
9136,45.0,113.0,1.0
9137,105.0,496.0,1.0
9138,91.0,565.0,1.0
9139,22.0,158.0,1.0
9140,105.0,476.0,1.0
9141,208.0,315.0,1.0
9142,96.0,100.0,1.0
9143,226.0,456.0,1.0
9144,189.0,507.0,1.0
9145,64.0,4.0,1.0
9146,79.0,125.0,1.0
9147,98.0,104.0,1.0
9148,149.0,121.0,1.0
9149,153.0,417.0,1.0
9150,59.0,315.0,1.0
9151,133.0,516.0,1.0
9152,224.0,145.0,1.0
9153,87.0,453.0,1.0
9154,228.0,147.0,1.0
9155,203.0,154.0,1.0
9156,63.0,207.0,1.0
9157,266.0,314.0,1.0
9158,45.0,286.0,1.0
9159,224.0,146.0,1.0
9160,123.0,154.0,1.0
9161,155.0,118.0,1.0
9162,32.0,130.0,1.0
9163,9.0,59.0,1.0
9164,262.0,294.0,1.0
9165,89.0,408.0,1.0
9166,243.0,504.0,1.0
9167,217.0,352.0,1.0
9168,129.0,280.0,1.0
9169,147.0,64.0,1.0
9170,128.0,241.0,1.0
9171,205.0,567.0,1.0
9172,87.0,517.0,1.0
9173,59.0,95.0,1.0
9174,132.0,239.0,1.0
9175,223.0,419.0,1.0
9176,144.0,390.0,1.0
9177,147.0,446.0,1.0
9178,175.0,505.0,1.0
9179,123.0,89.0,1.0
9180,122.0,55.0,1.0
9181,52.0,510.0,1.0
9182,195.0,452.0,1.0
9183,259.0,95.0,1.0
9184,108.0,207.0,1.0
9185,124.0,10.0,1.0
9186,109.0,38.0,1.0
9187,102.0,304.0,1.0
9188,130.0,367.0,1.0
9189,214.0,125.0,1.0
9190,181.0,396.0,1.0
9191,150.0,47.0,1.0
9192,101.0,122.0,1.0
9193,105.0,586.0,1.0
9194,193.0,203.0,1.0
9195,245.0,564.0,1.0
9196,39.0,404.0,1.0
9197,81.0,12.0,1.0
9198,104.0,178.0,1.0
9199,84.0,88.0,1.0
9200,245.0,49.0,1.0
9201,97.0,157.0,1.0
9202,136.0,120.0,1.0
9203,183.0,51.0,1.0
9204,69.0,420.0,1.0
9205,246.0,120.0,1.0
9206,9.0,67.0,1.0
9207,71.0,558.0,1.0
9208,234.0,528.0,1.0
9209,51.0,524.0,1.0
9210,87.0,104.0,1.0
9211,60.0,483.0,1.0
9212,210.0,95.0,1.0
9213,127.0,114.0,1.0
9214,191.0,296.0,1.0
9215,175.0,89.0,1.0
9216,177.0,103.0,1.0
9217,194.0,521.0,1.0
9218,31.0,425.0,1.0
9219,3.0,155.0,1.0
9220,238.0,281.0,1.0
9221,193.0,236.0,1.0
9222,60.0,382.0,1.0
9223,94.0,96.0,1.0
9224,52.0,310.0,1.0
9225,208.0,99.0,1.0
9226,234.0,131.0,1.0
9227,57.0,299.0,1.0
9228,49.0,343.0,1.0
9229,56.0,79.0,1.0
9230,189.0,279.0,1.0
9231,68.0,148.0,1.0
9232,210.0,280.0,1.0
9233,179.0,217.0,1.0
9234,208.0,577.0,1.0
9235,88.0,378.0,1.0
9236,115.0,467.0,1.0
9237,230.0,100.0,1.0
9238,16.0,37.0,1.0
9239,242.0,83.0,1.0
9240,217.0,156.0,1.0
9241,68.0,196.0,1.0
9242,77.0,373.0,1.0
9243,189.0,194.0,1.0
9244,139.0,218.0,1.0
9245,126.0,216.0,1.0
9246,9.0,22.0,1.0
9247,65.0,359.0,1.0
9248,160.0,493.0,1.0
9249,56.0,168.0,1.0
9250,158.0,284.0,1.0
9251,126.0,409.0,1.0
9252,183.0,230.0,1.0
9253,102.0,32.0,1.0
9254,97.0,223.0,1.0
9255,233.0,119.0,1.0
9256,262.0,341.0,1.0
9257,130.0,302.0,1.0
9258,199.0,22.0,1.0
9259,41.0,161.0,1.0
9260,141.0,451.0,1.0
9261,75.0,576.0,1.0
9262,13.0,333.0,1.0
9263,186.0,150.0,1.0
9264,8.0,80.0,1.0
9265,148.0,223.0,1.0
9266,63.0,3.0,1.0
9267,178.0,384.0,1.0
9268,4.0,174.0,1.0
9269,128.0,43.0,1.0
9270,229.0,113.0,1.0
9271,185.0,287.0,1.0
9272,115.0,356.0,1.0
9273,71.0,280.0,1.0
9274,232.0,73.0,1.0
9275,126.0,394.0,1.0
9276,213.0,69.0,1.0
9277,90.0,253.0,1.0
9278,124.0,47.0,1.0
9279,56.0,263.0,1.0
9280,175.0,410.0,1.0
9281,225.0,73.0,1.0
9282,39.0,310.0,1.0
9283,126.0,1.0,1.0
9284,60.0,39.0,1.0
9285,149.0,363.0,1.0
9286,144.0,66.0,1.0
9287,128.0,15.0,1.0
9288,11.0,293.0,1.0
9289,69.0,533.0,1.0
9290,26.0,66.0,1.0
9291,135.0,47.0,1.0
9292,103.0,27.0,1.0
9293,221.0,310.0,1.0
9294,175.0,241.0,1.0
9295,127.0,551.0,1.0
9296,162.0,98.0,1.0
9297,1.0,28.0,1.0
9298,89.0,195.0,1.0
9299,22.0,296.0,1.0
9300,211.0,36.0,1.0
9301,138.0,72.0,1.0
9302,125.0,48.0,1.0
9303,147.0,595.0,1.0
9304,266.0,174.0,1.0
9305,162.0,36.0,1.0
9306,33.0,50.0,1.0
9307,17.0,59.0,1.0
9308,149.0,3.0,1.0
9309,203.0,81.0,1.0
9310,53.0,536.0,1.0
9311,155.0,120.0,1.0
9312,218.0,560.0,1.0
9313,68.0,541.0,1.0
9314,123.0,111.0,1.0
9315,136.0,100.0,1.0
9316,40.0,103.0,1.0
9317,113.0,287.0,1.0
9318,226.0,306.0,1.0
9319,234.0,103.0,1.0
9320,56.0,331.0,1.0
9321,9.0,64.0,1.0
9322,194.0,27.0,1.0
9323,224.0,206.0,1.0
9324,246.0,204.0,1.0
9325,16.0,74.0,1.0
9326,217.0,113.0,1.0
9327,110.0,47.0,1.0
9328,131.0,10.0,1.0
9329,78.0,410.0,1.0
9330,39.0,0.0,1.0
9331,141.0,532.0,1.0
9332,82.0,77.0,1.0
9333,207.0,60.0,1.0
9334,130.0,21.0,1.0
9335,228.0,476.0,1.0
9336,222.0,146.0,1.0
9337,202.0,95.0,1.0
9338,56.0,86.0,1.0
9339,234.0,404.0,1.0
9340,166.0,378.0,1.0
9341,91.0,304.0,1.0
9342,98.0,25.0,1.0
9343,228.0,497.0,1.0
9344,108.0,90.0,1.0
9345,16.0,71.0,1.0
9346,223.0,321.0,1.0
9347,18.0,118.0,1.0
9348,126.0,221.0,1.0
9349,232.0,111.0,1.0
9350,32.0,66.0,1.0
9351,214.0,104.0,1.0
9352,226.0,22.0,1.0
9353,165.0,476.0,1.0
9354,126.0,136.0,1.0
9355,266.0,588.0,1.0
9356,186.0,12.0,1.0
9357,150.0,400.0,1.0
9358,32.0,266.0,1.0
9359,261.0,151.0,1.0
9360,81.0,504.0,1.0
9361,250.0,39.0,1.0
9362,52.0,186.0,1.0
9363,262.0,153.0,1.0
9364,151.0,596.0,1.0
9365,26.0,36.0,1.0
9366,79.0,352.0,1.0
9367,12.0,109.0,1.0
9368,75.0,196.0,1.0
9369,81.0,22.0,1.0
9370,32.0,106.0,1.0
9371,62.0,257.0,1.0
9372,70.0,354.0,1.0
9373,228.0,120.0,1.0
9374,154.0,1.0,1.0
9375,209.0,286.0,1.0
9376,3.0,164.0,1.0
9377,82.0,474.0,1.0
9378,250.0,154.0,1.0
9379,199.0,465.0,1.0
9380,165.0,190.0,1.0
9381,232.0,93.0,1.0
9382,150.0,145.0,1.0
9383,75.0,256.0,1.0
9384,98.0,513.0,1.0
9385,87.0,161.0,1.0
9386,32.0,139.0,1.0
9387,82.0,488.0,1.0
9388,9.0,51.0,1.0
9389,138.0,375.0,1.0
9390,91.0,103.0,1.0
9391,59.0,117.0,1.0
9392,85.0,434.0,1.0
9393,180.0,253.0,1.0
9394,156.0,571.0,1.0
9395,134.0,351.0,1.0
9396,94.0,512.0,1.0
9397,84.0,160.0,1.0
9398,106.0,35.0,1.0
9399,149.0,236.0,1.0
9400,234.0,61.0,1.0
9401,82.0,519.0,1.0
9402,75.0,264.0,1.0
9403,213.0,24.0,1.0
9404,182.0,199.0,1.0
9405,147.0,180.0,1.0
9406,91.0,209.0,1.0
9407,116.0,346.0,1.0
9408,18.0,147.0,1.0
9409,218.0,147.0,1.0
9410,207.0,448.0,1.0
9411,229.0,345.0,1.0
9412,64.0,31.0,1.0
9413,147.0,521.0,1.0
9414,81.0,167.0,1.0
9415,65.0,214.0,1.0
9416,86.0,411.0,1.0
9417,16.0,60.0,1.0
9418,263.0,370.0,1.0
9419,116.0,41.0,1.0
9420,37.0,313.0,1.0
9421,64.0,420.0,1.0
9422,233.0,592.0,1.0
9423,181.0,249.0,1.0
9424,97.0,267.0,1.0
9425,149.0,562.0,1.0
9426,126.0,456.0,1.0
9427,149.0,106.0,1.0
9428,64.0,238.0,1.0
9429,196.0,496.0,1.0
9430,149.0,344.0,1.0
9431,220.0,211.0,1.0
9432,91.0,161.0,1.0
9433,189.0,5.0,1.0
9434,108.0,463.0,1.0
9435,117.0,466.0,1.0
9436,182.0,329.0,1.0
9437,175.0,423.0,1.0
9438,54.0,308.0,1.0
9439,224.0,204.0,1.0
9440,155.0,45.0,1.0
9441,83.0,212.0,1.0
9442,164.0,39.0,1.0
9443,147.0,285.0,1.0
9444,207.0,175.0,1.0
9445,9.0,50.0,1.0
9446,64.0,156.0,1.0
9447,189.0,0.0,1.0
9448,186.0,430.0,1.0
9449,259.0,448.0,1.0
9450,213.0,156.0,1.0
9451,183.0,380.0,1.0
9452,223.0,416.0,1.0
9453,105.0,80.0,1.0
9454,94.0,191.0,1.0
9455,24.0,320.0,1.0
9456,36.0,292.0,1.0
9457,90.0,38.0,1.0
9458,123.0,420.0,1.0
9459,12.0,307.0,1.0
9460,139.0,378.0,1.0
9461,114.0,248.0,1.0
9462,63.0,223.0,1.0
9463,1.0,27.0,1.0
9464,262.0,69.0,1.0
9465,14.0,112.0,1.0
9466,72.0,362.0,1.0
9467,91.0,187.0,1.0
9468,30.0,35.0,1.0
9469,105.0,494.0,1.0
9470,4.0,179.0,1.0
9471,87.0,300.0,1.0
9472,114.0,462.0,1.0
9473,108.0,533.0,1.0
9474,150.0,225.0,1.0
9475,56.0,121.0,1.0
9476,114.0,233.0,1.0
9477,118.0,399.0,1.0
9478,126.0,373.0,1.0
9479,218.0,337.0,1.0
9480,108.0,513.0,1.0
9481,172.0,410.0,1.0
9482,9.0,147.0,1.0
9483,74.0,398.0,1.0
9484,223.0,420.0,1.0
9485,117.0,330.0,1.0
9486,5.0,62.0,1.0
9487,111.0,345.0,1.0
9488,75.0,0.0,1.0
9489,69.0,495.0,1.0
9490,136.0,506.0,1.0
9491,202.0,35.0,1.0
9492,75.0,32.0,1.0
9493,218.0,122.0,1.0
9494,150.0,177.0,1.0
9495,71.0,7.0,1.0
9496,155.0,88.0,1.0
9497,165.0,90.0,1.0
9498,257.0,50.0,1.0
9499,238.0,103.0,1.0
9500,78.0,543.0,1.0
9501,228.0,59.0,1.0
9502,207.0,92.0,1.0
9503,130.0,219.0,1.0
9504,144.0,58.0,1.0
9505,260.0,10.0,1.0
9506,130.0,35.0,1.0
9507,75.0,521.0,1.0
9508,116.0,510.0,1.0
9509,153.0,116.0,1.0
9510,181.0,21.0,1.0
9511,82.0,128.0,1.0
9512,183.0,585.0,1.0
9513,161.0,157.0,1.0
9514,177.0,236.0,1.0
9515,87.0,75.0,1.0
9516,114.0,59.0,1.0
9517,117.0,206.0,1.0
9518,65.0,3.0,1.0
9519,206.0,492.0,1.0
9520,65.0,211.0,1.0
9521,45.0,397.0,1.0
9522,15.0,61.0,1.0
9523,193.0,532.0,1.0
9524,83.0,91.0,1.0
9525,262.0,19.0,1.0
9526,259.0,26.0,1.0
9527,126.0,189.0,1.0
9528,87.0,10.0,1.0
9529,164.0,388.0,1.0
9530,266.0,186.0,1.0
9531,113.0,171.0,1.0
9532,156.0,386.0,1.0
9533,183.0,3.0,1.0
9534,130.0,354.0,1.0
9535,207.0,207.0,1.0
9536,128.0,236.0,1.0
9537,82.0,189.0,1.0
9538,11.0,95.0,1.0
9539,128.0,176.0,1.0
9540,176.0,586.0,1.0
9541,127.0,106.0,1.0
9542,200.0,150.0,1.0
9543,147.0,87.0,1.0
9544,69.0,3.0,1.0
9545,68.0,77.0,1.0
9546,262.0,241.0,1.0
9547,266.0,207.0,1.0
9548,127.0,536.0,1.0
9549,165.0,94.0,1.0
9550,84.0,495.0,1.0
9551,124.0,122.0,1.0
9552,19.0,50.0,1.0
9553,136.0,63.0,1.0
9554,98.0,127.0,1.0
9555,141.0,382.0,1.0
9556,82.0,69.0,1.0
9557,8.0,84.0,1.0
9558,130.0,416.0,1.0
9559,167.0,126.0,1.0
9560,89.0,218.0,1.0
9561,87.0,253.0,1.0
9562,13.0,154.0,1.0
9563,101.0,148.0,1.0
9564,2.0,140.0,1.0
9565,135.0,12.0,1.0
9566,199.0,50.0,1.0
9567,142.0,451.0,1.0
9568,149.0,282.0,1.0
9569,250.0,97.0,1.0
9570,44.0,432.0,1.0
9571,181.0,407.0,1.0
9572,139.0,91.0,1.0
9573,78.0,413.0,1.0
9574,141.0,298.0,1.0
9575,156.0,151.0,1.0
9576,104.0,153.0,1.0
9577,63.0,467.0,1.0
9578,130.0,310.0,1.0
9579,255.0,120.0,1.0
9580,145.0,109.0,1.0
9581,224.0,118.0,1.0
9582,145.0,376.0,1.0
9583,161.0,388.0,1.0
9584,182.0,85.0,1.0
9585,184.0,416.0,1.0
9586,126.0,0.0,1.0
9587,211.0,428.0,1.0
9588,142.0,425.0,1.0
9589,226.0,556.0,1.0
9590,44.0,122.0,1.0
9591,74.0,219.0,1.0
9592,100.0,204.0,1.0
9593,28.0,269.0,1.0
9594,60.0,40.0,1.0
9595,211.0,49.0,1.0
9596,96.0,487.0,1.0
9597,136.0,589.0,1.0
9598,250.0,43.0,1.0
9599,81.0,464.0,1.0
9600,84.0,66.0,1.0
9601,256.0,59.0,1.0
9602,34.0,291.0,1.0
9603,254.0,253.0,1.0
9604,102.0,136.0,1.0
9605,82.0,549.0,1.0
9606,42.0,39.0,1.0
9607,82.0,10.0,1.0
9608,130.0,2.0,1.0
9609,256.0,48.0,1.0
9610,152.0,150.0,1.0
9611,44.0,150.0,1.0
9612,132.0,209.0,1.0
9613,126.0,89.0,1.0
9614,203.0,291.0,1.0
9615,87.0,85.0,1.0
9616,130.0,361.0,1.0
9617,82.0,176.0,1.0
9618,102.0,502.0,1.0
9619,82.0,45.0,1.0
9620,149.0,59.0,1.0
9621,205.0,70.0,1.0
9622,113.0,259.0,1.0
9623,111.0,552.0,1.0
9624,165.0,240.0,1.0
9625,178.0,100.0,1.0
9626,13.0,50.0,1.0
9627,165.0,196.0,1.0
9628,136.0,253.0,1.0
9629,130.0,424.0,1.0
9630,45.0,253.0,1.0
9631,114.0,540.0,1.0
9632,169.0,427.0,1.0
9633,200.0,313.0,1.0
9634,183.0,168.0,1.0
9635,268.0,50.0,1.0
9636,84.0,340.0,1.0
9637,2.0,105.0,1.0
9638,155.0,593.0,1.0
9639,208.0,224.0,1.0
9640,116.0,237.0,1.0
9641,183.0,11.0,1.0
9642,129.0,58.0,1.0
9643,233.0,275.0,1.0
9644,16.0,118.0,1.0
9645,82.0,423.0,1.0
9646,77.0,247.0,1.0
9647,9.0,265.0,1.0
9648,62.0,81.0,1.0
9649,146.0,75.0,1.0
9650,17.0,190.0,1.0
9651,103.0,251.0,1.0
9652,102.0,36.0,1.0
9653,262.0,288.0,1.0
9654,117.0,204.0,1.0
9655,124.0,87.0,1.0
9656,16.0,357.0,1.0
9657,55.0,143.0,1.0
9658,178.0,6.0,1.0
9659,147.0,28.0,1.0
9660,193.0,95.0,1.0
9661,175.0,254.0,1.0
9662,22.0,166.0,1.0
9663,51.0,519.0,1.0
9664,211.0,378.0,1.0
9665,81.0,150.0,1.0
9666,136.0,460.0,1.0
9667,168.0,204.0,1.0
9668,234.0,205.0,1.0
9669,52.0,0.0,1.0
9670,122.0,165.0,1.0
9671,144.0,285.0,1.0
9672,61.0,66.0,1.0
9673,136.0,492.0,1.0
9674,71.0,207.0,1.0
9675,82.0,97.0,1.0
9676,114.0,35.0,1.0
9677,53.0,92.0,1.0
9678,262.0,460.0,1.0
9679,87.0,226.0,1.0
9680,47.0,91.0,1.0
9681,26.0,31.0,1.0
9682,90.0,37.0,1.0
9683,8.0,58.0,1.0
9684,248.0,45.0,1.0
9685,86.0,377.0,1.0
9686,223.0,432.0,1.0
9687,84.0,69.0,1.0
9688,1.0,53.0,1.0
9689,158.0,394.0,1.0
9690,122.0,96.0,1.0
9691,91.0,81.0,1.0
9692,75.0,407.0,1.0
9693,104.0,349.0,1.0
9694,176.0,249.0,1.0
9695,9.0,48.0,1.0
9696,264.0,28.0,1.0
9697,196.0,337.0,1.0
9698,132.0,113.0,1.0
9699,185.0,279.0,1.0
9700,138.0,248.0,1.0
9701,71.0,393.0,1.0
9702,104.0,314.0,1.0
9703,38.0,56.0,1.0
9704,96.0,424.0,1.0
9705,109.0,84.0,1.0
9706,144.0,147.0,1.0
9707,107.0,516.0,1.0
9708,243.0,66.0,1.0
9709,54.0,17.0,1.0
9710,103.0,367.0,1.0
9711,256.0,504.0,1.0
9712,166.0,202.0,1.0
9713,230.0,342.0,1.0
9714,197.0,57.0,1.0
9715,130.0,419.0,1.0
9716,178.0,81.0,1.0
9717,105.0,157.0,1.0
9718,194.0,520.0,1.0
9719,67.0,136.0,1.0
9720,226.0,111.0,1.0
9721,65.0,104.0,1.0
9722,91.0,80.0,1.0
9723,188.0,70.0,1.0
9724,130.0,293.0,1.0
9725,65.0,477.0,1.0
9726,136.0,121.0,1.0
9727,266.0,146.0,1.0
9728,189.0,179.0,1.0
9729,196.0,411.0,1.0
9730,109.0,239.0,1.0
9731,147.0,153.0,1.0
9732,147.0,220.0,1.0
9733,135.0,202.0,1.0
9734,89.0,221.0,1.0
9735,178.0,223.0,1.0
9736,147.0,47.0,1.0
9737,229.0,35.0,1.0
9738,45.0,497.0,1.0
9739,148.0,112.0,1.0
9740,95.0,484.0,1.0
9741,226.0,566.0,1.0
9742,8.0,24.0,1.0
9743,142.0,66.0,1.0
9744,69.0,256.0,1.0
9745,223.0,247.0,1.0
9746,119.0,382.0,1.0
9747,123.0,238.0,1.0
9748,234.0,190.0,1.0
9749,223.0,555.0,1.0
9750,115.0,434.0,1.0
9751,145.0,235.0,1.0
9752,257.0,45.0,1.0
9753,147.0,469.0,1.0
9754,126.0,99.0,1.0
9755,129.0,12.0,1.0
9756,201.0,411.0,1.0
9757,160.0,59.0,1.0
9758,83.0,572.0,1.0
9759,105.0,151.0,1.0
9760,219.0,227.0,1.0
9761,126.0,49.0,1.0
9762,193.0,384.0,1.0
9763,191.0,158.0,1.0
9764,82.0,252.0,1.0
9765,156.0,277.0,1.0
9766,266.0,404.0,1.0
9767,200.0,294.0,1.0
9768,9.0,268.0,1.0
9769,227.0,478.0,1.0
9770,104.0,135.0,1.0
9771,114.0,177.0,1.0
9772,235.0,127.0,1.0
9773,219.0,191.0,1.0
9774,84.0,435.0,1.0
9775,223.0,180.0,1.0
9776,173.0,146.0,1.0
9777,97.0,0.0,1.0
9778,180.0,259.0,1.0
9779,113.0,337.0,1.0
9780,13.0,47.0,1.0
9781,18.0,143.0,1.0
