,drug,disease,label
8395,94.0,126.0,1.0
8396,57.0,143.0,1.0
8397,90.0,154.0,1.0
8398,106.0,273.0,1.0
8399,226.0,340.0,1.0
8400,147.0,37.0,1.0
8401,26.0,11.0,1.0
8402,126.0,15.0,1.0
8403,209.0,204.0,1.0
8404,29.0,60.0,1.0
8405,74.0,62.0,1.0
8406,72.0,477.0,1.0
8407,147.0,511.0,1.0
8408,63.0,36.0,1.0
8409,130.0,238.0,1.0
8410,259.0,564.0,1.0
8411,248.0,306.0,1.0
8412,268.0,151.0,1.0
8413,98.0,384.0,1.0
8414,184.0,89.0,1.0
8415,19.0,134.0,1.0
8416,85.0,164.0,1.0
8417,223.0,537.0,1.0
8418,183.0,70.0,1.0
8419,114.0,194.0,1.0
8420,145.0,205.0,1.0
8421,47.0,84.0,1.0
8422,17.0,114.0,1.0
8423,85.0,119.0,1.0
8424,217.0,186.0,1.0
8425,189.0,277.0,1.0
8426,262.0,141.0,1.0
8427,67.0,287.0,1.0
8428,102.0,76.0,1.0
8429,132.0,526.0,1.0
8430,113.0,237.0,1.0
8431,217.0,388.0,1.0
8432,62.0,536.0,1.0
8433,105.0,247.0,1.0
8434,196.0,58.0,1.0
8435,159.0,382.0,1.0
8436,47.0,100.0,1.0
8437,51.0,388.0,1.0
8438,117.0,305.0,1.0
8439,147.0,29.0,1.0
8440,100.0,205.0,1.0
8441,193.0,51.0,1.0
8442,17.0,86.0,1.0
8443,37.0,109.0,1.0
8444,175.0,257.0,1.0
8445,141.0,167.0,1.0
8446,72.0,539.0,1.0
8447,196.0,50.0,1.0
8448,31.0,247.0,1.0
8449,84.0,511.0,1.0
8450,82.0,138.0,1.0
8451,11.0,90.0,1.0
8452,12.0,103.0,1.0
8453,121.0,214.0,1.0
8454,111.0,158.0,1.0
8455,75.0,335.0,1.0
8456,32.0,126.0,1.0
8457,34.0,143.0,1.0
8458,228.0,54.0,1.0
8459,263.0,54.0,1.0
8460,31.0,31.0,1.0
8461,262.0,109.0,1.0
8462,147.0,274.0,1.0
8463,78.0,207.0,1.0
8464,56.0,323.0,1.0
8465,45.0,326.0,1.0
8466,153.0,47.0,1.0
8467,149.0,12.0,1.0
8468,248.0,112.0,1.0
8469,58.0,89.0,1.0
8470,147.0,339.0,1.0
8471,262.0,11.0,1.0
8472,71.0,218.0,1.0
8473,261.0,320.0,1.0
8474,68.0,574.0,1.0
8475,203.0,136.0,1.0
8476,150.0,25.0,1.0
8477,49.0,391.0,1.0
8478,165.0,411.0,1.0
8479,203.0,89.0,1.0
8480,166.0,357.0,1.0
8481,96.0,273.0,1.0
8482,83.0,230.0,1.0
8483,8.0,237.0,1.0
8484,127.0,110.0,1.0
8485,164.0,152.0,1.0
8486,75.0,62.0,1.0
8487,205.0,350.0,1.0
8488,187.0,7.0,1.0
8489,71.0,175.0,1.0
8490,168.0,134.0,1.0
8491,39.0,125.0,1.0
8492,132.0,91.0,1.0
8493,56.0,304.0,1.0
8494,59.0,221.0,1.0
8495,186.0,428.0,1.0
8496,49.0,22.0,1.0
8497,156.0,191.0,1.0
8498,55.0,120.0,1.0
8499,42.0,205.0,1.0
8500,103.0,51.0,1.0
8501,122.0,419.0,1.0
8502,226.0,376.0,1.0
8503,158.0,62.0,1.0
8504,156.0,130.0,1.0
8505,84.0,502.0,1.0
8506,87.0,348.0,1.0
8507,215.0,80.0,1.0
8508,108.0,326.0,1.0
8509,208.0,52.0,1.0
8510,204.0,239.0,1.0
8511,160.0,208.0,1.0
8512,175.0,568.0,1.0
8513,65.0,262.0,1.0
8514,222.0,241.0,1.0
8515,56.0,271.0,1.0
8516,113.0,247.0,1.0
8517,98.0,222.0,1.0
8518,108.0,298.0,1.0
8519,229.0,412.0,1.0
8520,99.0,12.0,1.0
8521,259.0,125.0,1.0
8522,102.0,302.0,1.0
8523,121.0,82.0,1.0
8524,185.0,127.0,1.0
8525,223.0,411.0,1.0
8526,20.0,146.0,1.0
8527,158.0,227.0,1.0
8528,199.0,580.0,1.0
8529,35.0,178.0,1.0
8530,37.0,293.0,1.0
8531,186.0,475.0,1.0
8532,2.0,101.0,1.0
8533,44.0,3.0,1.0
8534,136.0,79.0,1.0
8535,130.0,241.0,1.0
8536,96.0,104.0,1.0
8537,203.0,252.0,1.0
8538,207.0,237.0,1.0
8539,256.0,487.0,1.0
8540,126.0,205.0,1.0
8541,98.0,226.0,1.0
8542,105.0,388.0,1.0
8543,165.0,167.0,1.0
8544,267.0,47.0,1.0
8545,60.0,504.0,1.0
8546,263.0,89.0,1.0
8547,113.0,59.0,1.0
8548,116.0,268.0,1.0
8549,208.0,378.0,1.0
8550,147.0,52.0,1.0
8551,227.0,578.0,1.0
8552,133.0,175.0,1.0
8553,223.0,29.0,1.0
8554,135.0,416.0,1.0
8555,116.0,20.0,1.0
8556,113.0,12.0,1.0
8557,104.0,50.0,1.0
8558,17.0,194.0,1.0
8559,136.0,97.0,1.0
8560,261.0,11.0,1.0
8561,132.0,59.0,1.0
8562,74.0,302.0,1.0
8563,171.0,47.0,1.0
8564,262.0,66.0,1.0
8565,37.0,57.0,1.0
8566,136.0,569.0,1.0
8567,79.0,466.0,1.0
8568,128.0,156.0,1.0
8569,43.0,384.0,1.0
8570,149.0,63.0,1.0
8571,196.0,219.0,1.0
8572,2.0,123.0,1.0
8573,149.0,496.0,1.0
8574,172.0,43.0,1.0
8575,87.0,331.0,1.0
8576,217.0,96.0,1.0
8577,72.0,287.0,1.0
8578,214.0,145.0,1.0
8579,71.0,5.0,1.0
8580,104.0,493.0,1.0
8581,177.0,203.0,1.0
8582,218.0,61.0,1.0
8583,226.0,87.0,1.0
8584,208.0,475.0,1.0
8585,134.0,66.0,1.0
8586,67.0,554.0,1.0
8587,253.0,298.0,1.0
8588,245.0,314.0,1.0
8589,233.0,118.0,1.0
8590,175.0,161.0,1.0
8591,117.0,504.0,1.0
8592,39.0,49.0,1.0
8593,164.0,383.0,1.0
8594,5.0,122.0,1.0
8595,227.0,7.0,1.0
8596,18.0,155.0,1.0
8597,156.0,379.0,1.0
8598,13.0,342.0,1.0
8599,135.0,223.0,1.0
8600,1.0,74.0,1.0
8601,128.0,332.0,1.0
8602,10.0,225.0,1.0
8603,77.0,221.0,1.0
8604,183.0,590.0,1.0
8605,8.0,64.0,1.0
8606,44.0,194.0,1.0
8607,110.0,61.0,1.0
8608,87.0,561.0,1.0
8609,65.0,474.0,1.0
8610,217.0,393.0,1.0
8611,193.0,501.0,1.0
8612,9.0,284.0,1.0
8613,183.0,445.0,1.0
8614,164.0,356.0,1.0
8615,105.0,16.0,1.0
8616,53.0,356.0,1.0
8617,185.0,39.0,1.0
8618,153.0,80.0,1.0
8619,178.0,122.0,1.0
8620,254.0,434.0,1.0
8621,104.0,482.0,1.0
8622,168.0,106.0,1.0
8623,52.0,386.0,1.0
8624,256.0,248.0,1.0
8625,102.0,106.0,1.0
8626,123.0,278.0,1.0
8627,117.0,190.0,1.0
8628,233.0,397.0,1.0
8629,115.0,8.0,1.0
8630,147.0,235.0,1.0
8631,223.0,191.0,1.0
8632,246.0,31.0,1.0
8633,153.0,425.0,1.0
8634,194.0,581.0,1.0
8635,127.0,124.0,1.0
8636,2.0,44.0,1.0
8637,261.0,20.0,1.0
8638,181.0,408.0,1.0
8639,104.0,224.0,1.0
8640,223.0,43.0,1.0
8641,81.0,413.0,1.0
8642,260.0,213.0,1.0
8643,87.0,260.0,1.0
8644,218.0,179.0,1.0
8645,205.0,386.0,1.0
8646,104.0,491.0,1.0
8647,103.0,9.0,1.0
8648,202.0,123.0,1.0
8649,60.0,52.0,1.0
8650,74.0,160.0,1.0
8651,159.0,337.0,1.0
8652,245.0,204.0,1.0
8653,145.0,470.0,1.0
8654,211.0,40.0,1.0
8655,183.0,27.0,1.0
8656,51.0,181.0,1.0
8657,165.0,354.0,1.0
8658,141.0,230.0,1.0
8659,51.0,228.0,1.0
8660,90.0,212.0,1.0
8661,175.0,395.0,1.0
8662,75.0,585.0,1.0
8663,226.0,524.0,1.0
8664,78.0,126.0,1.0
8665,103.0,509.0,1.0
8666,65.0,68.0,1.0
8667,5.0,189.0,1.0
8668,34.0,45.0,1.0
8669,129.0,36.0,1.0
8670,83.0,124.0,1.0
8671,15.0,253.0,1.0
8672,75.0,266.0,1.0
8673,131.0,177.0,1.0
8674,19.0,90.0,1.0
8675,135.0,189.0,1.0
8676,223.0,39.0,1.0
8677,236.0,21.0,1.0
8678,223.0,367.0,1.0
8679,44.0,180.0,1.0
8680,75.0,460.0,1.0
8681,182.0,174.0,1.0
8682,130.0,60.0,1.0
8683,106.0,127.0,1.0
8684,116.0,491.0,1.0
8685,130.0,223.0,1.0
8686,75.0,489.0,1.0
8687,132.0,224.0,1.0
8688,189.0,47.0,1.0
8689,102.0,130.0,1.0
8690,71.0,417.0,1.0
8691,116.0,399.0,1.0
8692,178.0,119.0,1.0
8693,89.0,91.0,1.0
8694,87.0,579.0,1.0
8695,94.0,118.0,1.0
8696,9.0,39.0,1.0
8697,262.0,572.0,1.0
8698,35.0,81.0,1.0
8699,208.0,47.0,1.0
8700,206.0,190.0,1.0
8701,107.0,469.0,1.0
8702,135.0,222.0,1.0
8703,147.0,178.0,1.0
8704,245.0,221.0,1.0
8705,182.0,6.0,1.0
8706,214.0,216.0,1.0
8707,189.0,12.0,1.0
8708,51.0,150.0,1.0
8709,180.0,424.0,1.0
8710,104.0,510.0,1.0
8711,52.0,177.0,1.0
8712,113.0,74.0,1.0
8713,124.0,256.0,1.0
8714,75.0,179.0,1.0
8715,65.0,7.0,1.0
8716,42.0,49.0,1.0
8717,212.0,195.0,1.0
8718,217.0,415.0,1.0
8719,12.0,318.0,1.0
8720,162.0,328.0,1.0
8721,189.0,510.0,1.0
8722,133.0,310.0,1.0
8723,173.0,256.0,1.0
8724,75.0,80.0,1.0
8725,44.0,427.0,1.0
8726,159.0,146.0,1.0
8727,134.0,387.0,1.0
8728,80.0,540.0,1.0
8729,147.0,502.0,1.0
8730,85.0,77.0,1.0
8731,185.0,518.0,1.0
8732,183.0,86.0,1.0
8733,37.0,113.0,1.0
8734,114.0,111.0,1.0
8735,149.0,407.0,1.0
8736,234.0,411.0,1.0
8737,145.0,58.0,1.0
8738,202.0,44.0,1.0
8739,22.0,63.0,1.0
8740,232.0,27.0,1.0
8741,205.0,449.0,1.0
8742,229.0,311.0,1.0
8743,127.0,260.0,1.0
8744,28.0,64.0,1.0
8745,122.0,99.0,1.0
8746,256.0,386.0,1.0
8747,186.0,421.0,1.0
8748,74.0,89.0,1.0
8749,158.0,96.0,1.0
8750,71.0,206.0,1.0
8751,266.0,7.0,1.0
8752,116.0,103.0,1.0
8753,217.0,4.0,1.0
8754,107.0,542.0,1.0
8755,133.0,121.0,1.0
8756,141.0,89.0,1.0
8757,11.0,287.0,1.0
8758,223.0,44.0,1.0
8759,102.0,301.0,1.0
8760,266.0,112.0,1.0
8761,154.0,92.0,1.0
8762,109.0,86.0,1.0
8763,136.0,180.0,1.0
8764,64.0,175.0,1.0
8765,120.0,492.0,1.0
8766,201.0,470.0,1.0
8767,268.0,130.0,1.0
8768,261.0,134.0,1.0
8769,52.0,528.0,1.0
8770,182.0,393.0,1.0
8771,191.0,316.0,1.0
8772,97.0,5.0,1.0
8773,84.0,305.0,1.0
8774,134.0,245.0,1.0
8775,188.0,25.0,1.0
8776,147.0,448.0,1.0
8777,56.0,59.0,1.0
8778,259.0,59.0,1.0
8779,48.0,114.0,1.0
8780,221.0,147.0,1.0
8781,228.0,198.0,1.0
8782,175.0,538.0,1.0
8783,173.0,20.0,1.0
8784,126.0,474.0,1.0
8785,209.0,194.0,1.0
8786,54.0,76.0,1.0
8787,81.0,45.0,1.0
8788,60.0,379.0,1.0
8789,262.0,388.0,1.0
8790,138.0,191.0,1.0
8791,185.0,253.0,1.0
8792,186.0,535.0,1.0
8793,100.0,194.0,1.0
8794,130.0,0.0,1.0
8795,147.0,146.0,1.0
8796,223.0,438.0,1.0
8797,65.0,205.0,1.0
8798,87.0,203.0,1.0
8799,135.0,61.0,1.0
8800,211.0,356.0,1.0
8801,130.0,204.0,1.0
8802,242.0,175.0,1.0
8803,145.0,217.0,1.0
8804,197.0,321.0,1.0
8805,61.0,50.0,1.0
8806,183.0,73.0,1.0
8807,20.0,134.0,1.0
8808,156.0,411.0,1.0
8809,162.0,316.0,1.0
8810,211.0,157.0,1.0
8811,82.0,509.0,1.0
8812,57.0,547.0,1.0
8813,223.0,202.0,1.0
8814,234.0,372.0,1.0
8815,124.0,128.0,1.0
8816,188.0,24.0,1.0
8817,234.0,393.0,1.0
8818,239.0,111.0,1.0
8819,159.0,202.0,1.0
8820,74.0,341.0,1.0
8821,82.0,180.0,1.0
8822,183.0,341.0,1.0
8823,107.0,133.0,1.0
8824,234.0,100.0,1.0
8825,193.0,164.0,1.0
8826,131.0,87.0,1.0
8827,57.0,286.0,1.0
8828,89.0,59.0,1.0
8829,207.0,222.0,1.0
8830,141.0,61.0,1.0
8831,133.0,241.0,1.0
8832,82.0,329.0,1.0
8833,156.0,35.0,1.0
8834,89.0,420.0,1.0
8835,45.0,206.0,1.0
8836,45.0,159.0,1.0
8837,136.0,36.0,1.0
8838,128.0,47.0,1.0
8839,144.0,188.0,1.0
8840,225.0,26.0,1.0
8841,104.0,140.0,1.0
8842,105.0,351.0,1.0
8843,56.0,239.0,1.0
8844,81.0,96.0,1.0
8845,12.0,36.0,1.0
8846,226.0,377.0,1.0
8847,74.0,1.0,1.0
8848,203.0,293.0,1.0
8849,153.0,547.0,1.0
8850,238.0,395.0,1.0
8851,130.0,352.0,1.0
8852,163.0,90.0,1.0
8853,57.0,494.0,1.0
8854,217.0,141.0,1.0
8855,262.0,500.0,1.0
8856,87.0,186.0,1.0
8857,128.0,58.0,1.0
8858,71.0,100.0,1.0
8859,81.0,276.0,1.0
8860,108.0,73.0,1.0
8861,192.0,295.0,1.0
8862,79.0,197.0,1.0
8863,207.0,572.0,1.0
8864,185.0,527.0,1.0
8865,134.0,253.0,1.0
8866,147.0,208.0,1.0
8867,135.0,547.0,1.0
8868,133.0,378.0,1.0
8869,101.0,256.0,1.0
8870,49.0,309.0,1.0
8871,207.0,372.0,1.0
8872,10.0,158.0,1.0
8873,90.0,331.0,1.0
8874,122.0,578.0,1.0
8875,63.0,39.0,1.0
8876,51.0,145.0,1.0
8877,127.0,253.0,1.0
8878,165.0,273.0,1.0
8879,147.0,358.0,1.0
8880,172.0,70.0,1.0
8881,189.0,11.0,1.0
8882,58.0,290.0,1.0
8883,122.0,425.0,1.0
8884,223.0,196.0,1.0
8885,145.0,224.0,1.0
8886,183.0,503.0,1.0
8887,203.0,191.0,1.0
8888,223.0,109.0,1.0
8889,151.0,146.0,1.0
8890,179.0,391.0,1.0
8891,123.0,126.0,1.0
8892,194.0,532.0,1.0
8893,100.0,196.0,1.0
8894,147.0,312.0,1.0
8895,115.0,360.0,1.0
8896,248.0,285.0,1.0
8897,88.0,230.0,1.0
8898,65.0,200.0,1.0
8899,69.0,135.0,1.0
8900,175.0,225.0,1.0
8901,48.0,356.0,1.0
8902,62.0,220.0,1.0
8903,178.0,161.0,1.0
8904,136.0,454.0,1.0
8905,129.0,127.0,1.0
8906,5.0,214.0,1.0
8907,178.0,295.0,1.0
8908,182.0,532.0,1.0
8909,32.0,362.0,1.0
8910,87.0,166.0,1.0
8911,205.0,378.0,1.0
8912,175.0,467.0,1.0
8913,166.0,407.0,1.0
8914,47.0,464.0,1.0
8915,99.0,530.0,1.0
8916,266.0,410.0,1.0
8917,13.0,337.0,1.0
8918,25.0,146.0,1.0
8919,40.0,57.0,1.0
8920,205.0,194.0,1.0
8921,167.0,580.0,1.0
8922,56.0,156.0,1.0
8923,199.0,554.0,1.0
8924,67.0,424.0,1.0
8925,195.0,145.0,1.0
8926,242.0,81.0,1.0
8927,162.0,242.0,1.0
8928,123.0,277.0,1.0
8929,178.0,77.0,1.0
8930,93.0,133.0,1.0
8931,256.0,407.0,1.0
8932,85.0,50.0,1.0
8933,126.0,190.0,1.0
8934,266.0,130.0,1.0
8935,81.0,62.0,1.0
8936,149.0,238.0,1.0
8937,130.0,444.0,1.0
8938,97.0,12.0,1.0
8939,69.0,482.0,1.0
8940,223.0,209.0,1.0
8941,203.0,415.0,1.0
8942,81.0,26.0,1.0
8943,128.0,246.0,1.0
8944,158.0,3.0,1.0
8945,48.0,502.0,1.0
8946,87.0,122.0,1.0
8947,105.0,459.0,1.0
8948,205.0,57.0,1.0
8949,25.0,306.0,1.0
8950,58.0,58.0,1.0
8951,231.0,556.0,1.0
8952,87.0,495.0,1.0
8953,226.0,69.0,1.0
8954,31.0,146.0,1.0
8955,167.0,10.0,1.0
8956,147.0,306.0,1.0
8957,102.0,540.0,1.0
8958,130.0,186.0,1.0
8959,156.0,243.0,1.0
8960,206.0,213.0,1.0
8961,267.0,92.0,1.0
8962,191.0,146.0,1.0
8963,181.0,111.0,1.0
8964,82.0,84.0,1.0
8965,225.0,65.0,1.0
8966,176.0,227.0,1.0
8967,9.0,38.0,1.0
8968,69.0,175.0,1.0
8969,251.0,111.0,1.0
8970,195.0,241.0,1.0
8971,68.0,89.0,1.0
8972,52.0,136.0,1.0
8973,195.0,25.0,1.0
8974,158.0,464.0,1.0
8975,214.0,284.0,1.0
8976,96.0,91.0,1.0
8977,229.0,191.0,1.0
8978,171.0,394.0,1.0
8979,118.0,293.0,1.0
8980,133.0,194.0,1.0
8981,169.0,576.0,1.0
8982,261.0,178.0,1.0
8983,8.0,39.0,1.0
8984,153.0,392.0,1.0
8985,157.0,104.0,1.0
8986,59.0,231.0,1.0
8987,149.0,154.0,1.0
8988,86.0,49.0,1.0
8989,39.0,12.0,1.0
8990,162.0,201.0,1.0
8991,52.0,224.0,1.0
8992,9.0,274.0,1.0
8993,51.0,130.0,1.0
8994,123.0,434.0,1.0
8995,246.0,113.0,1.0
8996,52.0,455.0,1.0
8997,245.0,391.0,1.0
8998,189.0,226.0,1.0
8999,207.0,296.0,1.0
9000,132.0,126.0,1.0
9001,32.0,320.0,1.0
9002,158.0,379.0,1.0
9003,116.0,65.0,1.0
9004,191.0,314.0,1.0
9005,136.0,266.0,1.0
9006,159.0,100.0,1.0
9007,37.0,300.0,1.0
9008,174.0,476.0,1.0
9009,185.0,338.0,1.0
9010,65.0,52.0,1.0
9011,16.0,130.0,1.0
9012,84.0,222.0,1.0
9013,136.0,228.0,1.0
9014,102.0,178.0,1.0
9015,69.0,399.0,1.0
9016,69.0,122.0,1.0
9017,48.0,450.0,1.0
9018,102.0,22.0,1.0
9019,126.0,360.0,1.0
9020,102.0,285.0,1.0
9021,178.0,535.0,1.0
9022,148.0,94.0,1.0
9023,121.0,456.0,1.0
9024,208.0,63.0,1.0
9025,117.0,513.0,1.0
9026,149.0,346.0,1.0
9027,226.0,32.0,1.0
9028,87.0,356.0,1.0
9029,82.0,465.0,1.0
9030,90.0,289.0,1.0
9031,217.0,425.0,1.0
9032,248.0,426.0,1.0
9033,147.0,30.0,1.0
9034,182.0,431.0,1.0
9035,82.0,238.0,1.0
9036,68.0,520.0,1.0
9037,81.0,190.0,1.0
9038,167.0,130.0,1.0
9039,81.0,36.0,1.0
9040,200.0,89.0,1.0
9041,228.0,35.0,1.0
9042,230.0,374.0,1.0
9043,232.0,462.0,1.0
9044,18.0,150.0,1.0
9045,129.0,581.0,1.0
9046,263.0,203.0,1.0
9047,61.0,164.0,1.0
9048,21.0,120.0,1.0
9049,29.0,35.0,1.0
9050,3.0,154.0,1.0
9051,141.0,10.0,1.0
9052,81.0,365.0,1.0
9053,119.0,48.0,1.0
9054,114.0,19.0,1.0
9055,43.0,21.0,1.0
9056,192.0,204.0,1.0
9057,158.0,89.0,1.0
9058,132.0,423.0,1.0
9059,223.0,404.0,1.0
9060,109.0,20.0,1.0
9061,128.0,255.0,1.0
9062,181.0,112.0,1.0
9063,79.0,126.0,1.0
9064,47.0,204.0,1.0
9065,164.0,205.0,1.0
9066,178.0,97.0,1.0
9067,191.0,36.0,1.0
9068,183.0,236.0,1.0
9069,56.0,47.0,1.0
9070,147.0,554.0,1.0
9071,165.0,545.0,1.0
9072,64.0,264.0,1.0
9073,261.0,110.0,1.0
9074,248.0,300.0,1.0
9075,129.0,474.0,1.0
9076,123.0,280.0,1.0
9077,86.0,145.0,1.0
9078,67.0,212.0,1.0
9079,256.0,475.0,1.0
9080,2.0,122.0,1.0
9081,207.0,51.0,1.0
9082,67.0,241.0,1.0
9083,207.0,52.0,1.0
9084,66.0,544.0,1.0
9085,46.0,378.0,1.0
9086,92.0,39.0,1.0
9087,35.0,303.0,1.0
9088,116.0,233.0,1.0
9089,227.0,463.0,1.0
9090,266.0,320.0,1.0
9091,136.0,194.0,1.0
9092,232.0,38.0,1.0
9093,192.0,236.0,1.0
9094,124.0,194.0,1.0
9095,89.0,52.0,1.0
9096,104.0,113.0,1.0
9097,26.0,58.0,1.0
9098,236.0,474.0,1.0
9099,15.0,40.0,1.0
9100,13.0,59.0,1.0
9101,42.0,473.0,1.0
9102,218.0,36.0,1.0
9103,104.0,146.0,1.0
9104,88.0,35.0,1.0
9105,158.0,198.0,1.0
9106,227.0,197.0,1.0
9107,126.0,287.0,1.0
9108,211.0,62.0,1.0
9109,195.0,256.0,1.0
9110,31.0,170.0,1.0
9111,259.0,223.0,1.0
9112,198.0,61.0,1.0
9113,97.0,394.0,1.0
9114,132.0,204.0,1.0
9115,259.0,472.0,1.0
9116,82.0,24.0,1.0
9117,18.0,101.0,1.0
9118,187.0,382.0,1.0
9119,90.0,452.0,1.0
9120,262.0,0.0,1.0
9121,78.0,566.0,1.0
9122,67.0,85.0,1.0
9123,11.0,220.0,1.0
9124,248.0,266.0,1.0
9125,42.0,204.0,1.0
9126,237.0,103.0,1.0
9127,136.0,20.0,1.0
9128,191.0,337.0,1.0
9129,145.0,131.0,1.0
9130,5.0,215.0,1.0
9131,32.0,304.0,1.0
9132,162.0,114.0,1.0
9133,97.0,39.0,1.0
9134,178.0,83.0,1.0
9135,116.0,578.0,1.0
9136,178.0,496.0,1.0
9137,84.0,72.0,1.0
9138,145.0,380.0,1.0
9139,82.0,134.0,1.0
9140,165.0,191.0,1.0
9141,22.0,303.0,1.0
9142,95.0,58.0,1.0
9143,106.0,426.0,1.0
9144,115.0,428.0,1.0
9145,57.0,66.0,1.0
9146,231.0,103.0,1.0
9147,178.0,307.0,1.0
9148,189.0,104.0,1.0
9149,116.0,70.0,1.0
9150,239.0,104.0,1.0
9151,149.0,398.0,1.0
9152,87.0,51.0,1.0
9153,94.0,394.0,1.0
9154,15.0,170.0,1.0
9155,248.0,222.0,1.0
9156,39.0,231.0,1.0
9157,118.0,382.0,1.0
9158,62.0,125.0,1.0
9159,147.0,460.0,1.0
9160,230.0,379.0,1.0
9161,102.0,585.0,1.0
9162,52.0,277.0,1.0
9163,223.0,216.0,1.0
9164,5.0,89.0,1.0
9165,150.0,194.0,1.0
9166,31.0,35.0,1.0
9167,9.0,275.0,1.0
9168,128.0,252.0,1.0
9169,207.0,97.0,1.0
9170,150.0,58.0,1.0
9171,225.0,19.0,1.0
9172,117.0,236.0,1.0
9173,3.0,24.0,1.0
9174,248.0,360.0,1.0
9175,216.0,164.0,1.0
9176,126.0,377.0,1.0
9177,215.0,292.0,1.0
9178,116.0,273.0,1.0
9179,138.0,343.0,1.0
9180,231.0,342.0,1.0
9181,189.0,523.0,1.0
9182,91.0,193.0,1.0
9183,243.0,104.0,1.0
9184,146.0,50.0,1.0
9185,257.0,77.0,1.0
9186,171.0,126.0,1.0
9187,39.0,117.0,1.0
9188,64.0,131.0,1.0
9189,175.0,337.0,1.0
9190,87.0,99.0,1.0
9191,44.0,476.0,1.0
9192,108.0,120.0,1.0
9193,180.0,223.0,1.0
9194,97.0,148.0,1.0
9195,51.0,49.0,1.0
9196,248.0,295.0,1.0
9197,83.0,247.0,1.0
9198,25.0,54.0,1.0
9199,13.0,203.0,1.0
9200,26.0,379.0,1.0
9201,87.0,418.0,1.0
9202,144.0,7.0,1.0
9203,211.0,89.0,1.0
9204,191.0,136.0,1.0
9205,168.0,0.0,1.0
9206,205.0,361.0,1.0
9207,38.0,40.0,1.0
9208,12.0,322.0,1.0
9209,197.0,191.0,1.0
9210,75.0,81.0,1.0
9211,19.0,150.0,1.0
9212,38.0,29.0,1.0
9213,145.0,116.0,1.0
9214,200.0,201.0,1.0
9215,102.0,277.0,1.0
9216,221.0,191.0,1.0
9217,194.0,143.0,1.0
9218,175.0,208.0,1.0
9219,207.0,428.0,1.0
9220,233.0,252.0,1.0
9221,93.0,407.0,1.0
9222,204.0,143.0,1.0
9223,135.0,399.0,1.0
9224,112.0,282.0,1.0
9225,87.0,106.0,1.0
9226,105.0,104.0,1.0
9227,52.0,77.0,1.0
9228,134.0,32.0,1.0
9229,181.0,38.0,1.0
9230,183.0,561.0,1.0
9231,86.0,262.0,1.0
9232,82.0,83.0,1.0
9233,79.0,111.0,1.0
9234,183.0,491.0,1.0
9235,71.0,49.0,1.0
9236,191.0,298.0,1.0
9237,84.0,53.0,1.0
9238,167.0,362.0,1.0
9239,227.0,332.0,1.0
9240,22.0,153.0,1.0
9241,125.0,124.0,1.0
9242,143.0,236.0,1.0
9243,147.0,35.0,1.0
9244,107.0,571.0,1.0
9245,126.0,191.0,1.0
9246,195.0,286.0,1.0
9247,153.0,356.0,1.0
9248,245.0,23.0,1.0
9249,162.0,307.0,1.0
9250,178.0,193.0,1.0
9251,197.0,521.0,1.0
9252,59.0,219.0,1.0
9253,207.0,555.0,1.0
9254,219.0,150.0,1.0
9255,87.0,74.0,1.0
9256,191.0,240.0,1.0
9257,50.0,297.0,1.0
9258,78.0,504.0,1.0
9259,147.0,571.0,1.0
9260,23.0,434.0,1.0
9261,57.0,255.0,1.0
9262,149.0,420.0,1.0
9263,138.0,67.0,1.0
9264,56.0,193.0,1.0
9265,189.0,127.0,1.0
9266,105.0,398.0,1.0
9267,15.0,78.0,1.0
9268,162.0,157.0,1.0
9269,136.0,150.0,1.0
9270,5.0,138.0,1.0
9271,171.0,135.0,1.0
9272,117.0,218.0,1.0
9273,26.0,289.0,1.0
9274,98.0,136.0,1.0
9275,87.0,113.0,1.0
9276,194.0,388.0,1.0
9277,117.0,131.0,1.0
9278,91.0,182.0,1.0
9279,105.0,100.0,1.0
9280,120.0,116.0,1.0
9281,147.0,60.0,1.0
9282,81.0,118.0,1.0
9283,60.0,284.0,1.0
9284,1.0,75.0,1.0
9285,59.0,189.0,1.0
9286,209.0,119.0,1.0
9287,167.0,106.0,1.0
9288,104.0,282.0,1.0
9289,223.0,19.0,1.0
9290,86.0,196.0,1.0
9291,145.0,36.0,1.0
9292,74.0,327.0,1.0
9293,178.0,371.0,1.0
9294,217.0,504.0,1.0
9295,1.0,55.0,1.0
9296,64.0,560.0,1.0
9297,164.0,100.0,1.0
9298,249.0,45.0,1.0
9299,145.0,12.0,1.0
9300,117.0,569.0,1.0
9301,10.0,113.0,1.0
9302,248.0,73.0,1.0
9303,176.0,3.0,1.0
9304,56.0,149.0,1.0
9305,89.0,222.0,1.0
9306,100.0,111.0,1.0
9307,30.0,44.0,1.0
9308,81.0,479.0,1.0
9309,75.0,553.0,1.0
9310,104.0,44.0,1.0
9311,129.0,104.0,1.0
9312,217.0,241.0,1.0
9313,132.0,63.0,1.0
9314,87.0,594.0,1.0
9315,81.0,47.0,1.0
9316,223.0,504.0,1.0
9317,266.0,35.0,1.0
9318,82.0,12.0,1.0
9319,89.0,12.0,1.0
9320,239.0,351.0,1.0
9321,145.0,567.0,1.0
9322,87.0,213.0,1.0
9323,84.0,81.0,1.0
9324,90.0,190.0,1.0
9325,42.0,202.0,1.0
9326,25.0,103.0,1.0
