,drug,disease,label
8802,37.0,449.0,1.0
8803,116.0,40.0,1.0
8804,116.0,92.0,1.0
8805,175.0,182.0,1.0
8806,144.0,400.0,1.0
8807,69.0,185.0,1.0
8808,118.0,117.0,1.0
8809,167.0,168.0,1.0
8810,1.0,77.0,1.0
8811,245.0,404.0,1.0
8812,91.0,441.0,1.0
8813,37.0,11.0,1.0
8814,257.0,11.0,1.0
8815,123.0,47.0,1.0
8816,229.0,37.0,1.0
8817,92.0,76.0,1.0
8818,56.0,29.0,1.0
8819,53.0,123.0,1.0
8820,259.0,416.0,1.0
8821,65.0,242.0,1.0
8822,135.0,205.0,1.0
8823,62.0,413.0,1.0
8824,156.0,39.0,1.0
8825,117.0,191.0,1.0
8826,51.0,191.0,1.0
8827,255.0,64.0,1.0
8828,187.0,39.0,1.0
8829,130.0,459.0,1.0
8830,148.0,408.0,1.0
8831,203.0,352.0,1.0
8832,2.0,139.0,1.0
8833,218.0,592.0,1.0
8834,119.0,116.0,1.0
8835,60.0,311.0,1.0
8836,53.0,213.0,1.0
8837,130.0,160.0,1.0
8838,164.0,168.0,1.0
8839,245.0,460.0,1.0
8840,22.0,430.0,1.0
8841,232.0,177.0,1.0
8842,130.0,276.0,1.0
8843,241.0,218.0,1.0
8844,65.0,222.0,1.0
8845,16.0,213.0,1.0
8846,248.0,463.0,1.0
8847,51.0,280.0,1.0
8848,60.0,358.0,1.0
8849,225.0,87.0,1.0
8850,64.0,204.0,1.0
8851,147.0,141.0,1.0
8852,65.0,148.0,1.0
8853,147.0,400.0,1.0
8854,70.0,515.0,1.0
8855,53.0,488.0,1.0
8856,83.0,62.0,1.0
8857,60.0,111.0,1.0
8858,182.0,207.0,1.0
8859,123.0,165.0,1.0
8860,177.0,51.0,1.0
8861,164.0,304.0,1.0
8862,248.0,445.0,1.0
8863,117.0,253.0,1.0
8864,228.0,196.0,1.0
8865,229.0,177.0,1.0
8866,96.0,25.0,1.0
8867,258.0,320.0,1.0
8868,67.0,146.0,1.0
8869,144.0,70.0,1.0
8870,223.0,492.0,1.0
8871,100.0,536.0,1.0
8872,132.0,62.0,1.0
8873,51.0,442.0,1.0
8874,105.0,113.0,1.0
8875,22.0,45.0,1.0
8876,197.0,402.0,1.0
8877,153.0,222.0,1.0
8878,130.0,313.0,1.0
8879,101.0,91.0,1.0
8880,144.0,399.0,1.0
8881,156.0,225.0,1.0
8882,114.0,67.0,1.0
8883,130.0,437.0,1.0
8884,49.0,1.0,1.0
8885,159.0,97.0,1.0
8886,177.0,28.0,1.0
8887,227.0,372.0,1.0
8888,218.0,46.0,1.0
8889,223.0,400.0,1.0
8890,156.0,410.0,1.0
8891,217.0,251.0,1.0
8892,211.0,31.0,1.0
8893,141.0,73.0,1.0
8894,102.0,261.0,1.0
8895,130.0,233.0,1.0
8896,160.0,482.0,1.0
8897,114.0,585.0,1.0
8898,165.0,150.0,1.0
8899,226.0,20.0,1.0
8900,225.0,69.0,1.0
8901,224.0,184.0,1.0
8902,139.0,407.0,1.0
8903,147.0,22.0,1.0
8904,74.0,284.0,1.0
8905,160.0,173.0,1.0
8906,116.0,553.0,1.0
8907,78.0,22.0,1.0
8908,162.0,58.0,1.0
8909,57.0,419.0,1.0
8910,16.0,371.0,1.0
8911,48.0,158.0,1.0
8912,237.0,160.0,1.0
8913,145.0,241.0,1.0
8914,243.0,91.0,1.0
8915,157.0,129.0,1.0
8916,223.0,116.0,1.0
8917,17.0,251.0,1.0
8918,147.0,367.0,1.0
8919,65.0,230.0,1.0
8920,183.0,438.0,1.0
8921,193.0,133.0,1.0
8922,81.0,216.0,1.0
8923,42.0,475.0,1.0
8924,242.0,0.0,1.0
8925,64.0,311.0,1.0
8926,262.0,102.0,1.0
8927,79.0,470.0,1.0
8928,130.0,164.0,1.0
8929,58.0,97.0,1.0
8930,120.0,287.0,1.0
8931,224.0,250.0,1.0
8932,227.0,499.0,1.0
8933,91.0,12.0,1.0
8934,155.0,89.0,1.0
8935,71.0,117.0,1.0
8936,11.0,114.0,1.0
8937,104.0,157.0,1.0
8938,82.0,35.0,1.0
8939,183.0,63.0,1.0
8940,60.0,244.0,1.0
8941,156.0,199.0,1.0
8942,102.0,253.0,1.0
8943,82.0,262.0,1.0
8944,259.0,470.0,1.0
8945,219.0,112.0,1.0
8946,218.0,183.0,1.0
8947,63.0,100.0,1.0
8948,56.0,238.0,1.0
8949,125.0,272.0,1.0
8950,199.0,4.0,1.0
8951,79.0,504.0,1.0
8952,164.0,250.0,1.0
8953,64.0,36.0,1.0
8954,172.0,143.0,1.0
8955,49.0,131.0,1.0
8956,130.0,225.0,1.0
8957,120.0,467.0,1.0
8958,194.0,22.0,1.0
8959,159.0,557.0,1.0
8960,59.0,92.0,1.0
8961,176.0,100.0,1.0
8962,56.0,241.0,1.0
8963,79.0,384.0,1.0
8964,140.0,282.0,1.0
8965,94.0,310.0,1.0
8966,233.0,19.0,1.0
8967,162.0,467.0,1.0
8968,130.0,253.0,1.0
8969,14.0,58.0,1.0
8970,149.0,179.0,1.0
8971,100.0,138.0,1.0
8972,117.0,40.0,1.0
8973,22.0,215.0,1.0
8974,180.0,226.0,1.0
8975,133.0,431.0,1.0
8976,155.0,65.0,1.0
8977,32.0,142.0,1.0
8978,51.0,58.0,1.0
8979,147.0,65.0,1.0
8980,71.0,563.0,1.0
8981,129.0,586.0,1.0
8982,199.0,18.0,1.0
8983,82.0,569.0,1.0
8984,242.0,371.0,1.0
8985,153.0,232.0,1.0
8986,82.0,521.0,1.0
8987,150.0,404.0,1.0
8988,158.0,131.0,1.0
8989,223.0,399.0,1.0
8990,238.0,486.0,1.0
8991,255.0,145.0,1.0
8992,229.0,39.0,1.0
8993,164.0,131.0,1.0
8994,82.0,92.0,1.0
8995,45.0,97.0,1.0
8996,259.0,231.0,1.0
8997,145.0,186.0,1.0
8998,224.0,511.0,1.0
8999,203.0,168.0,1.0
9000,211.0,4.0,1.0
9001,182.0,133.0,1.0
9002,105.0,57.0,1.0
9003,189.0,133.0,1.0
9004,143.0,413.0,1.0
9005,224.0,143.0,1.0
9006,160.0,490.0,1.0
9007,110.0,66.0,1.0
9008,168.0,126.0,1.0
9009,116.0,537.0,1.0
9010,22.0,432.0,1.0
9011,23.0,251.0,1.0
9012,208.0,565.0,1.0
9013,198.0,203.0,1.0
9014,257.0,579.0,1.0
9015,242.0,356.0,1.0
9016,50.0,21.0,1.0
9017,140.0,146.0,1.0
9018,262.0,89.0,1.0
9019,182.0,256.0,1.0
9020,210.0,59.0,1.0
9021,90.0,201.0,1.0
9022,75.0,364.0,1.0
9023,56.0,222.0,1.0
9024,207.0,54.0,1.0
9025,17.0,133.0,1.0
9026,209.0,438.0,1.0
9027,82.0,142.0,1.0
9028,194.0,147.0,1.0
9029,130.0,331.0,1.0
9030,216.0,186.0,1.0
9031,17.0,217.0,1.0
9032,150.0,589.0,1.0
9033,218.0,27.0,1.0
9034,134.0,461.0,1.0
9035,220.0,527.0,1.0
9036,129.0,201.0,1.0
9037,123.0,164.0,1.0
9038,91.0,462.0,1.0
9039,60.0,538.0,1.0
9040,164.0,423.0,1.0
9041,177.0,427.0,1.0
9042,51.0,332.0,1.0
9043,84.0,238.0,1.0
9044,5.0,213.0,1.0
9045,132.0,420.0,1.0
9046,88.0,401.0,1.0
9047,218.0,301.0,1.0
9048,148.0,33.0,1.0
9049,218.0,582.0,1.0
9050,197.0,77.0,1.0
9051,1.0,22.0,1.0
9052,130.0,130.0,1.0
9053,209.0,397.0,1.0
9054,160.0,105.0,1.0
9055,257.0,219.0,1.0
9056,88.0,186.0,1.0
9057,11.0,152.0,1.0
9058,118.0,189.0,1.0
9059,82.0,415.0,1.0
9060,22.0,175.0,1.0
9061,123.0,491.0,1.0
9062,117.0,542.0,1.0
9063,248.0,63.0,1.0
9064,87.0,175.0,1.0
9065,207.0,10.0,1.0
9066,6.0,125.0,1.0
9067,1.0,31.0,1.0
9068,234.0,7.0,1.0
9069,207.0,251.0,1.0
9070,97.0,391.0,1.0
9071,183.0,337.0,1.0
9072,165.0,256.0,1.0
9073,56.0,281.0,1.0
9074,77.0,116.0,1.0
9075,199.0,469.0,1.0
9076,89.0,138.0,1.0
9077,223.0,111.0,1.0
9078,63.0,186.0,1.0
9079,175.0,10.0,1.0
9080,177.0,113.0,1.0
9081,147.0,194.0,1.0
9082,114.0,147.0,1.0
9083,188.0,92.0,1.0
9084,170.0,89.0,1.0
9085,105.0,128.0,1.0
9086,35.0,61.0,1.0
9087,52.0,156.0,1.0
9088,255.0,502.0,1.0
9089,65.0,253.0,1.0
9090,9.0,279.0,1.0
9091,202.0,24.0,1.0
9092,224.0,485.0,1.0
9093,256.0,112.0,1.0
9094,158.0,66.0,1.0
9095,248.0,265.0,1.0
9096,223.0,57.0,1.0
9097,58.0,57.0,1.0
9098,65.0,106.0,1.0
9099,65.0,427.0,1.0
9100,97.0,231.0,1.0
9101,223.0,212.0,1.0
9102,42.0,217.0,1.0
9103,223.0,413.0,1.0
9104,116.0,437.0,1.0
9105,75.0,174.0,1.0
9106,232.0,23.0,1.0
9107,250.0,133.0,1.0
9108,84.0,365.0,1.0
9109,84.0,36.0,1.0
9110,187.0,8.0,1.0
9111,136.0,5.0,1.0
9112,56.0,354.0,1.0
9113,82.0,247.0,1.0
9114,191.0,295.0,1.0
9115,67.0,59.0,1.0
9116,192.0,365.0,1.0
9117,56.0,545.0,1.0
9118,215.0,146.0,1.0
9119,53.0,277.0,1.0
9120,165.0,126.0,1.0
9121,82.0,239.0,1.0
9122,108.0,261.0,1.0
9123,155.0,241.0,1.0
9124,256.0,418.0,1.0
9125,56.0,541.0,1.0
9126,89.0,186.0,1.0
9127,69.0,222.0,1.0
9128,108.0,374.0,1.0
9129,259.0,157.0,1.0
9130,128.0,484.0,1.0
9131,10.0,303.0,1.0
9132,84.0,433.0,1.0
9133,117.0,120.0,1.0
9134,178.0,533.0,1.0
9135,114.0,346.0,1.0
9136,45.0,113.0,1.0
9137,105.0,496.0,1.0
9138,91.0,565.0,1.0
9139,22.0,158.0,1.0
9140,105.0,476.0,1.0
9141,208.0,315.0,1.0
9142,96.0,100.0,1.0
9143,226.0,456.0,1.0
9144,189.0,507.0,1.0
9145,64.0,4.0,1.0
9146,79.0,125.0,1.0
9147,98.0,104.0,1.0
9148,149.0,121.0,1.0
9149,153.0,417.0,1.0
9150,59.0,315.0,1.0
9151,133.0,516.0,1.0
9152,224.0,145.0,1.0
9153,87.0,453.0,1.0
9154,228.0,147.0,1.0
9155,203.0,154.0,1.0
9156,63.0,207.0,1.0
9157,266.0,314.0,1.0
9158,45.0,286.0,1.0
9159,224.0,146.0,1.0
9160,123.0,154.0,1.0
9161,155.0,118.0,1.0
9162,32.0,130.0,1.0
9163,9.0,59.0,1.0
9164,262.0,294.0,1.0
9165,89.0,408.0,1.0
9166,243.0,504.0,1.0
9167,217.0,352.0,1.0
9168,129.0,280.0,1.0
9169,147.0,64.0,1.0
9170,128.0,241.0,1.0
9171,205.0,567.0,1.0
9172,87.0,517.0,1.0
9173,59.0,95.0,1.0
9174,132.0,239.0,1.0
9175,223.0,419.0,1.0
9176,144.0,390.0,1.0
9177,147.0,446.0,1.0
9178,175.0,505.0,1.0
9179,123.0,89.0,1.0
9180,122.0,55.0,1.0
9181,52.0,510.0,1.0
9182,195.0,452.0,1.0
9183,259.0,95.0,1.0
9184,108.0,207.0,1.0
9185,124.0,10.0,1.0
9186,109.0,38.0,1.0
9187,102.0,304.0,1.0
9188,130.0,367.0,1.0
9189,214.0,125.0,1.0
9190,181.0,396.0,1.0
9191,150.0,47.0,1.0
9192,101.0,122.0,1.0
9193,105.0,586.0,1.0
9194,193.0,203.0,1.0
9195,245.0,564.0,1.0
9196,39.0,404.0,1.0
9197,81.0,12.0,1.0
9198,104.0,178.0,1.0
9199,84.0,88.0,1.0
9200,245.0,49.0,1.0
9201,97.0,157.0,1.0
9202,136.0,120.0,1.0
9203,183.0,51.0,1.0
9204,69.0,420.0,1.0
9205,246.0,120.0,1.0
9206,9.0,67.0,1.0
9207,71.0,558.0,1.0
9208,234.0,528.0,1.0
9209,51.0,524.0,1.0
9210,75.0,81.0,1.0
9211,19.0,150.0,1.0
9212,38.0,29.0,1.0
9213,145.0,116.0,1.0
9214,200.0,201.0,1.0
9215,102.0,277.0,1.0
9216,221.0,191.0,1.0
9217,194.0,143.0,1.0
9218,175.0,208.0,1.0
9219,207.0,428.0,1.0
9220,233.0,252.0,1.0
9221,93.0,407.0,1.0
9222,204.0,143.0,1.0
9223,135.0,399.0,1.0
9224,112.0,282.0,1.0
9225,87.0,106.0,1.0
9226,105.0,104.0,1.0
9227,52.0,77.0,1.0
9228,134.0,32.0,1.0
9229,181.0,38.0,1.0
9230,183.0,561.0,1.0
9231,86.0,262.0,1.0
9232,82.0,83.0,1.0
9233,79.0,111.0,1.0
9234,183.0,491.0,1.0
9235,71.0,49.0,1.0
9236,191.0,298.0,1.0
9237,84.0,53.0,1.0
9238,167.0,362.0,1.0
9239,227.0,332.0,1.0
9240,22.0,153.0,1.0
9241,125.0,124.0,1.0
9242,143.0,236.0,1.0
9243,147.0,35.0,1.0
9244,107.0,571.0,1.0
9245,126.0,191.0,1.0
9246,195.0,286.0,1.0
9247,153.0,356.0,1.0
9248,245.0,23.0,1.0
9249,162.0,307.0,1.0
9250,178.0,193.0,1.0
9251,197.0,521.0,1.0
9252,59.0,219.0,1.0
9253,207.0,555.0,1.0
9254,219.0,150.0,1.0
9255,87.0,74.0,1.0
9256,191.0,240.0,1.0
9257,50.0,297.0,1.0
9258,78.0,504.0,1.0
9259,147.0,571.0,1.0
9260,23.0,434.0,1.0
9261,57.0,255.0,1.0
9262,149.0,420.0,1.0
9263,138.0,67.0,1.0
9264,56.0,193.0,1.0
9265,189.0,127.0,1.0
9266,105.0,398.0,1.0
9267,15.0,78.0,1.0
9268,162.0,157.0,1.0
9269,136.0,150.0,1.0
9270,5.0,138.0,1.0
9271,171.0,135.0,1.0
9272,117.0,218.0,1.0
9273,26.0,289.0,1.0
9274,98.0,136.0,1.0
9275,87.0,113.0,1.0
9276,194.0,388.0,1.0
9277,117.0,131.0,1.0
9278,91.0,182.0,1.0
9279,105.0,100.0,1.0
9280,120.0,116.0,1.0
9281,147.0,60.0,1.0
9282,81.0,118.0,1.0
9283,60.0,284.0,1.0
9284,1.0,75.0,1.0
9285,59.0,189.0,1.0
9286,209.0,119.0,1.0
9287,167.0,106.0,1.0
9288,104.0,282.0,1.0
9289,223.0,19.0,1.0
9290,86.0,196.0,1.0
9291,145.0,36.0,1.0
9292,74.0,327.0,1.0
9293,178.0,371.0,1.0
9294,217.0,504.0,1.0
9295,1.0,55.0,1.0
9296,64.0,560.0,1.0
9297,164.0,100.0,1.0
9298,249.0,45.0,1.0
9299,145.0,12.0,1.0
9300,117.0,569.0,1.0
9301,10.0,113.0,1.0
9302,248.0,73.0,1.0
9303,176.0,3.0,1.0
9304,56.0,149.0,1.0
9305,89.0,222.0,1.0
9306,100.0,111.0,1.0
9307,30.0,44.0,1.0
9308,81.0,479.0,1.0
9309,75.0,553.0,1.0
9310,104.0,44.0,1.0
9311,129.0,104.0,1.0
9312,217.0,241.0,1.0
9313,132.0,63.0,1.0
9314,87.0,594.0,1.0
9315,81.0,47.0,1.0
9316,223.0,504.0,1.0
9317,266.0,35.0,1.0
9318,82.0,12.0,1.0
9319,89.0,12.0,1.0
9320,239.0,351.0,1.0
9321,145.0,567.0,1.0
9322,87.0,213.0,1.0
9323,84.0,81.0,1.0
9324,90.0,190.0,1.0
9325,42.0,202.0,1.0
9326,25.0,103.0,1.0
9327,130.0,103.0,1.0
9328,79.0,280.0,1.0
9329,56.0,351.0,1.0
9330,178.0,381.0,1.0
9331,88.0,62.0,1.0
9332,52.0,207.0,1.0
9333,56.0,28.0,1.0
9334,156.0,36.0,1.0
9335,56.0,103.0,1.0
9336,249.0,110.0,1.0
9337,56.0,84.0,1.0
9338,189.0,315.0,1.0
9339,211.0,563.0,1.0
9340,222.0,114.0,1.0
9341,126.0,224.0,1.0
9342,191.0,213.0,1.0
9343,102.0,89.0,1.0
9344,65.0,197.0,1.0
9345,218.0,32.0,1.0
9346,225.0,33.0,1.0
9347,129.0,66.0,1.0
9348,173.0,259.0,1.0
9349,148.0,310.0,1.0
9350,21.0,11.0,1.0
9351,104.0,23.0,1.0
9352,175.0,577.0,1.0
9353,218.0,397.0,1.0
9354,44.0,391.0,1.0
9355,124.0,89.0,1.0
9356,261.0,94.0,1.0
9357,92.0,215.0,1.0
9358,197.0,181.0,1.0
9359,56.0,395.0,1.0
9360,63.0,399.0,1.0
9361,64.0,566.0,1.0
9362,89.0,399.0,1.0
9363,183.0,119.0,1.0
9364,202.0,156.0,1.0
9365,104.0,152.0,1.0
9366,136.0,388.0,1.0
9367,165.0,107.0,1.0
9368,44.0,486.0,1.0
9369,17.0,138.0,1.0
9370,166.0,368.0,1.0
9371,233.0,59.0,1.0
9372,185.0,327.0,1.0
9373,179.0,92.0,1.0
9374,147.0,247.0,1.0
9375,164.0,297.0,1.0
9376,217.0,194.0,1.0
9377,96.0,66.0,1.0
9378,42.0,474.0,1.0
9379,183.0,12.0,1.0
9380,178.0,578.0,1.0
9381,212.0,407.0,1.0
9382,236.0,362.0,1.0
9383,200.0,179.0,1.0
9384,177.0,332.0,1.0
9385,223.0,193.0,1.0
9386,16.0,308.0,1.0
9387,183.0,1.0,1.0
9388,56.0,124.0,1.0
9389,145.0,337.0,1.0
9390,225.0,567.0,1.0
9391,223.0,466.0,1.0
9392,29.0,56.0,1.0
9393,89.0,227.0,1.0
9394,196.0,352.0,1.0
9395,71.0,112.0,1.0
9396,53.0,47.0,1.0
9397,75.0,64.0,1.0
9398,249.0,150.0,1.0
9399,248.0,443.0,1.0
9400,34.0,163.0,1.0
9401,202.0,155.0,1.0
9402,56.0,286.0,1.0
9403,82.0,497.0,1.0
9404,202.0,48.0,1.0
9405,82.0,59.0,1.0
9406,86.0,223.0,1.0
9407,160.0,97.0,1.0
9408,161.0,57.0,1.0
9409,218.0,445.0,1.0
9410,5.0,39.0,1.0
9411,16.0,363.0,1.0
9412,249.0,165.0,1.0
9413,210.0,378.0,1.0
9414,217.0,148.0,1.0
9415,156.0,492.0,1.0
9416,0.0,0.0,1.0
9417,164.0,226.0,1.0
9418,117.0,125.0,1.0
9419,158.0,239.0,1.0
9420,171.0,192.0,1.0
9421,246.0,326.0,1.0
9422,44.0,491.0,1.0
9423,248.0,213.0,1.0
9424,52.0,403.0,1.0
9425,207.0,73.0,1.0
9426,243.0,100.0,1.0
9427,2.0,107.0,1.0
9428,268.0,84.0,1.0
9429,65.0,152.0,1.0
9430,223.0,558.0,1.0
9431,178.0,324.0,1.0
9432,264.0,41.0,1.0
9433,209.0,469.0,1.0
9434,256.0,388.0,1.0
9435,147.0,206.0,1.0
9436,223.0,146.0,1.0
9437,242.0,3.0,1.0
9438,86.0,360.0,1.0
9439,52.0,44.0,1.0
9440,257.0,348.0,1.0
9441,31.0,241.0,1.0
9442,90.0,143.0,1.0
9443,200.0,20.0,1.0
9444,56.0,96.0,1.0
9445,5.0,211.0,1.0
9446,156.0,103.0,1.0
9447,258.0,141.0,1.0
9448,224.0,128.0,1.0
9449,211.0,54.0,1.0
9450,147.0,182.0,1.0
9451,213.0,120.0,1.0
9452,29.0,281.0,1.0
9453,164.0,8.0,1.0
9454,90.0,332.0,1.0
9455,180.0,78.0,1.0
9456,195.0,0.0,1.0
9457,78.0,61.0,1.0
9458,144.0,557.0,1.0
9459,62.0,138.0,1.0
9460,189.0,148.0,1.0
9461,209.0,430.0,1.0
9462,65.0,204.0,1.0
9463,85.0,448.0,1.0
9464,225.0,21.0,1.0
9465,205.0,196.0,1.0
9466,98.0,137.0,1.0
9467,52.0,131.0,1.0
9468,145.0,506.0,1.0
9469,178.0,22.0,1.0
9470,71.0,137.0,1.0
9471,171.0,159.0,1.0
9472,44.0,81.0,1.0
9473,133.0,138.0,1.0
9474,98.0,89.0,1.0
9475,228.0,45.0,1.0
9476,226.0,161.0,1.0
9477,98.0,279.0,1.0
9478,149.0,116.0,1.0
9479,185.0,266.0,1.0
9480,92.0,203.0,1.0
9481,123.0,120.0,1.0
9482,186.0,310.0,1.0
9483,34.0,118.0,1.0
9484,134.0,179.0,1.0
9485,262.0,340.0,1.0
9486,224.0,382.0,1.0
9487,231.0,203.0,1.0
9488,116.0,10.0,1.0
9489,224.0,103.0,1.0
9490,144.0,387.0,1.0
9491,183.0,203.0,1.0
9492,5.0,207.0,1.0
9493,190.0,133.0,1.0
9494,14.0,293.0,1.0
9495,104.0,325.0,1.0
9496,153.0,351.0,1.0
9497,49.0,104.0,1.0
9498,67.0,413.0,1.0
9499,49.0,284.0,1.0
9500,14.0,31.0,1.0
9501,200.0,170.0,1.0
9502,60.0,31.0,1.0
9503,250.0,1.0,1.0
9504,21.0,57.0,1.0
9505,44.0,196.0,1.0
9506,65.0,45.0,1.0
9507,235.0,21.0,1.0
9508,45.0,398.0,1.0
9509,108.0,65.0,1.0
9510,149.0,336.0,1.0
9511,174.0,261.0,1.0
9512,89.0,368.0,1.0
9513,232.0,39.0,1.0
9514,103.0,59.0,1.0
9515,118.0,216.0,1.0
9516,97.0,378.0,1.0
9517,227.0,95.0,1.0
9518,145.0,277.0,1.0
9519,158.0,571.0,1.0
9520,158.0,558.0,1.0
9521,147.0,332.0,1.0
9522,34.0,36.0,1.0
9523,102.0,236.0,1.0
9524,182.0,143.0,1.0
9525,248.0,184.0,1.0
9526,149.0,130.0,1.0
9527,223.0,320.0,1.0
9528,81.0,186.0,1.0
9529,82.0,113.0,1.0
9530,29.0,295.0,1.0
9531,207.0,66.0,1.0
9532,10.0,293.0,1.0
9533,203.0,13.0,1.0
9534,138.0,201.0,1.0
9535,136.0,529.0,1.0
9536,223.0,11.0,1.0
9537,200.0,100.0,1.0
9538,87.0,202.0,1.0
9539,97.0,216.0,1.0
9540,218.0,252.0,1.0
9541,144.0,131.0,1.0
9542,83.0,123.0,1.0
9543,183.0,349.0,1.0
9544,208.0,130.0,1.0
9545,47.0,107.0,1.0
9546,28.0,146.0,1.0
9547,68.0,43.0,1.0
9548,229.0,247.0,1.0
9549,9.0,161.0,1.0
9550,97.0,466.0,1.0
9551,191.0,281.0,1.0
9552,259.0,388.0,1.0
9553,199.0,208.0,1.0
9554,94.0,146.0,1.0
9555,228.0,75.0,1.0
9556,165.0,136.0,1.0
9557,127.0,400.0,1.0
9558,103.0,138.0,1.0
9559,79.0,204.0,1.0
9560,53.0,315.0,1.0
9561,183.0,154.0,1.0
9562,127.0,112.0,1.0
9563,156.0,44.0,1.0
9564,234.0,35.0,1.0
9565,224.0,371.0,1.0
9566,101.0,222.0,1.0
9567,85.0,285.0,1.0
9568,207.0,74.0,1.0
9569,182.0,12.0,1.0
9570,199.0,97.0,1.0
9571,82.0,143.0,1.0
9572,261.0,140.0,1.0
9573,254.0,179.0,1.0
9574,156.0,223.0,1.0
9575,233.0,81.0,1.0
9576,104.0,47.0,1.0
9577,183.0,43.0,1.0
9578,28.0,149.0,1.0
9579,264.0,585.0,1.0
9580,203.0,47.0,1.0
9581,65.0,59.0,1.0
9582,102.0,101.0,1.0
9583,199.0,9.0,1.0
9584,266.0,569.0,1.0
9585,56.0,80.0,1.0
9586,45.0,222.0,1.0
9587,87.0,283.0,1.0
9588,129.0,223.0,1.0
9589,89.0,413.0,1.0
9590,163.0,413.0,1.0
9591,170.0,106.0,1.0
9592,250.0,469.0,1.0
9593,189.0,272.0,1.0
9594,26.0,331.0,1.0
9595,218.0,111.0,1.0
9596,122.0,9.0,1.0
9597,64.0,388.0,1.0
9598,62.0,120.0,1.0
9599,199.0,181.0,1.0
9600,249.0,436.0,1.0
9601,29.0,130.0,1.0
9602,120.0,0.0,1.0
9603,143.0,77.0,1.0
9604,180.0,256.0,1.0
9605,87.0,228.0,1.0
9606,147.0,436.0,1.0
9607,217.0,222.0,1.0
9608,160.0,318.0,1.0
9609,245.0,207.0,1.0
9610,138.0,487.0,1.0
9611,245.0,146.0,1.0
9612,11.0,155.0,1.0
9613,69.0,180.0,1.0
9614,14.0,168.0,1.0
9615,258.0,111.0,1.0
9616,185.0,89.0,1.0
9617,160.0,576.0,1.0
9618,245.0,399.0,1.0
9619,8.0,201.0,1.0
9620,248.0,2.0,1.0
9621,256.0,398.0,1.0
9622,82.0,168.0,1.0
9623,182.0,201.0,1.0
9624,164.0,80.0,1.0
9625,126.0,111.0,1.0
9626,94.0,61.0,1.0
9627,182.0,264.0,1.0
9628,14.0,275.0,1.0
9629,100.0,474.0,1.0
9630,191.0,147.0,1.0
9631,10.0,152.0,1.0
9632,11.0,314.0,1.0
9633,42.0,214.0,1.0
9634,53.0,436.0,1.0
9635,123.0,407.0,1.0
9636,218.0,238.0,1.0
9637,44.0,350.0,1.0
9638,185.0,111.0,1.0
9639,67.0,77.0,1.0
9640,3.0,159.0,1.0
9641,51.0,201.0,1.0
9642,87.0,15.0,1.0
9643,188.0,268.0,1.0
9644,233.0,443.0,1.0
9645,212.0,231.0,1.0
9646,262.0,39.0,1.0
9647,182.0,146.0,1.0
9648,243.0,150.0,1.0
9649,187.0,272.0,1.0
9650,164.0,61.0,1.0
9651,200.0,189.0,1.0
9652,129.0,224.0,1.0
9653,184.0,82.0,1.0
9654,20.0,349.0,1.0
9655,147.0,258.0,1.0
9656,84.0,523.0,1.0
9657,42.0,69.0,1.0
9658,167.0,47.0,1.0
9659,183.0,456.0,1.0
9660,226.0,30.0,1.0
9661,131.0,219.0,1.0
9662,51.0,354.0,1.0
9663,128.0,210.0,1.0
9664,52.0,93.0,1.0
9665,199.0,11.0,1.0
9666,144.0,202.0,1.0
9667,267.0,245.0,1.0
9668,258.0,23.0,1.0
9669,262.0,426.0,1.0
9670,268.0,160.0,1.0
9671,87.0,437.0,1.0
9672,107.0,368.0,1.0
9673,167.0,90.0,1.0
9674,150.0,190.0,1.0
9675,178.0,143.0,1.0
9676,110.0,27.0,1.0
9677,223.0,14.0,1.0
9678,103.0,191.0,1.0
9679,164.0,121.0,1.0
9680,132.0,120.0,1.0
9681,30.0,73.0,1.0
9682,178.0,512.0,1.0
9683,17.0,189.0,1.0
9684,154.0,122.0,1.0
9685,74.0,482.0,1.0
9686,51.0,260.0,1.0
9687,82.0,117.0,1.0
9688,256.0,204.0,1.0
9689,16.0,30.0,1.0
9690,69.0,251.0,1.0
9691,217.0,475.0,1.0
9692,218.0,308.0,1.0
9693,164.0,302.0,1.0
9694,51.0,91.0,1.0
9695,21.0,143.0,1.0
9696,266.0,224.0,1.0
9697,145.0,10.0,1.0
9698,67.0,532.0,1.0
9699,115.0,81.0,1.0
9700,67.0,64.0,1.0
9701,55.0,485.0,1.0
9702,193.0,24.0,1.0
9703,68.0,18.0,1.0
9704,28.0,73.0,1.0
9705,18.0,113.0,1.0
9706,156.0,382.0,1.0
9707,172.0,111.0,1.0
9708,30.0,130.0,1.0
9709,45.0,190.0,1.0
9710,120.0,1.0,1.0
9711,83.0,275.0,1.0
9712,234.0,396.0,1.0
9713,248.0,59.0,1.0
9714,122.0,70.0,1.0
9715,193.0,18.0,1.0
9716,101.0,153.0,1.0
9717,51.0,48.0,1.0
9718,178.0,39.0,1.0
9719,178.0,519.0,1.0
9720,267.0,21.0,1.0
9721,217.0,206.0,1.0
9722,182.0,52.0,1.0
9723,191.0,159.0,1.0
9724,108.0,370.0,1.0
9725,67.0,130.0,1.0
9726,28.0,16.0,1.0
9727,89.0,217.0,1.0
9728,149.0,61.0,1.0
9729,226.0,70.0,1.0
9730,259.0,293.0,1.0
9731,96.0,94.0,1.0
9732,158.0,382.0,1.0
9733,164.0,419.0,1.0
